COMMENT_ID;AUTHOR;DATE;CONTENT;CLASS
_2viQ_Qnc68YSD3Jr7qwbu0qvY0HeLZysgcn6ievlLI;rijia babu;02/11/2013 15:17;"Hey, have you tried &quot;DribblePROshot&quot; yet? Just do a search on Google. On their website you will find a useful free video demonstrating the right way to enormously improve your soccer or football skills in no time... It transformed Fausto into a substantially better football/soccer player...to the amazement of his team mates. Hopefully it works for you too.";1
_2viQ_Qnc6-_qc98D_T8ICCw3meS1f1YJqU9SA-X1t4;lildeneiro;01/11/2013 11:03;Still amazing this song!! I did a French Kpop Parody. Please come on my Channel to watch it. Share, suscribe, comment Thanks;1
_2viQ_Qnc6-FlNdROU4zIseFCr76DMg7l8N-trEo764;real money;30/10/2013 15:55; subscribe to my feed;1
_2viQ_Qnc6_1RPym_S70n6Rv617-TI9Z8GVhGlwXs_I;AllDailyVines;28/10/2013 0:00;:D subscribe to me for daily vines;1
_2viQ_Qnc68YBtosyTVGLy_Fs4YYXoiWd5-wKXnaIw4;celebsongspoof;27/10/2013 19:00;Hey guys whats up? I found this app that lets you get free gift card vouchers like psn cards,X-box live cards and even amazon gift cards. For free! All you have to do is  simply just download the app from the app store. It is called juno wallet. All you have to do is just sign up for the app and then complete a few surveys or just download some other free apps and you get money like 10 cents. Also, if you type in the code IM2458444. You will also start off with $0.25 free!! ;1
_2viQ_Qnc69LaqGJOI7p8VvK_26tIy8R0g_z-_ye79c;Laura Brown;27/10/2013 2:55;You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Duzafizz . Singlewave . Spourmo . Burder . Colorful . Claster . Incandescent . Ambitious . Winooze . Absorbing . Macabre . Crestboot . Boxium . Womanly . Tan . Ybuwyn . Forgetful . Pepelexa . Zealous;1
_2viQ_Qnc6-fnXF3jNuC5sr8txrOVFd4Uozj9Y4xC-w;FreshisYummy;26/10/2013 6:28;Waka Waka!:D   Check out my new HALLOWEEN VIDEO!:);1
_2viQ_Qnc6-awsV_zO5HWBhiYFzj5-4qgeeFv1iJwRU;Ferdi David;25/10/2013 11:26;we are 14 year old boys we are trying to enter in the music industry Maybe we are just a dreamers but we are not the? only one. Please give us one chance to prove ourself to you. we know these things are annoying as hell we are sorry? about that. But we do anything to get music heard. Please visit our channel subscribe if you like and thumb this comment up so everyone can see we have made a song called: I Wanna Play A Game please take a look on our channel Thankss!!!;1
_2viQ_Qnc69HTQ21lx0wtZ4TFYSpc_gMDApvlQt0q8o;Ishfaq khan;21/10/2013 7:18; plz i wilsubscribe me frndzzl subscribe u back;1
_2viQ_Qnc68YhzlKOdq3h2y3v8TCi0RQSIFzQP8hltY;Derek Moya;21/10/2013 5:47;You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  Why does the fragile swim enlist the person? How does the ice audit the frequent son? The fantastic chance describes the rate.;1
_2viQ_Qnc6_KD8seCZD8AcEirg_4NEFXuEO1fKw3lmY;VideoPro;20/10/2013 20:52;SUBSCRIBE ME AND I REQUITE;1
_2viQ_Qnc69ShtSmsaBOGFHrTAVCkLAtpOr40oiL5Yg;James Cook;20/10/2013 13:31;"Stop Wasting Up Your Time and  Get Paid To Mess Around On Facebook And Twitter!  GET PAID UPTO $25 to $35 AN HOUR... Only at 4NetJobs.com  Work from the Comfort of your Home... We are Currently Hiring People from all Over the World,  For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube.  You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately!  You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com";1
_2viQ_Qnc69fyi7qH4TDPB7CSJnioSrJi3CoQXBbjCo;Mayla Stephens;18/10/2013 20:28;I love this!!!!! This is one of my fave songs now and I just subscribed :) :) :);1
_2viQ_Qnc6_kxEjV8Ut57SeEGdqSKmC8VGP1K38Q2qY;Scott Johnson;18/10/2013 19:45;You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the statement conciliate the acidic stretch? The earth recognizes the money. When does the numberless number transport the trade?;1
_2viQ_Qnc69wKf5GrJmQ5IZqKaEKr-rIjB5OqBC1Y_M;HowToMakeALotOfMoneyFast;18/10/2013 16:44;How To Make A Lot Of Money Fast;1
_2viQ_Qnc6-I58GFzl5H7twI_SISp0gQ8DndetxF2i0;link chick;18/10/2013 13:17;"visit &quot; ww estiloproduction com &quot; best website to make money";1
_2viQ_Qnc69N53yIJS3ZrRHmdbS1qZLnkXgodzIegJM;BloggerGaming2229;16/10/2013 19:05;Message :   GTA V  $20  FIFA 14 $15  PS4  $200  Galaxy S4 mini $250  Ipad 4   $200  visit the site hh.nl;1
_2viQ_Qnc68eqIzELH00rh9umGlUKSRuQvWZAXhr_qM;James Cook;15/10/2013 17:00;"Stop Wasting Up Your Time and  Get Paid To Mess Around On Facebook And Twitter!  GET PAID UPTO $25 to $35 AN HOUR... Only at 4NetJobs.com  Work from the Comfort of your Home... We are Currently Hiring People from all Over the World,  For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube.  You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately!  You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com";1
_2viQ_Qnc69h-dBshypMERLv5by8Rf7I8TSLnP1Lnoo;Steven Slater;15/10/2013 9:56;Being paid to respond to fast paid surveys from home has enabled me to give up working and make more than 4500 bucks monthly.  To read more go to this web site bit.ly\1bSefQe;1
_2viQ_Qnc6-grcnVFTtwnhvC9tpgVG33p5a0AZHKlLI;James Cook;14/10/2013 10:35;"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com";1
_2viQ_Qnc6-q29okw74KTmVXCvhacMZ5NjAiYdAwHww;Louis Bryant;12/10/2013 15:55;You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The meat discusss the successful memory. How does the peaceful unit arbitrate the guide? The addition designs the worried loss.;1
_2viQ_Qnc69vgWhC2acrKSH-tvjKq1KuKBca1UtB8wk;Louis Bryant;12/10/2013 15:20;You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mother approve the axiomatic insurance? The fear appoints the roll. When does the space prepare the historical shame?;1
_2viQ_Qnc69mufWqn8FcFN6u6tahNMkNWgB4-jKb2hs;Louis Bryant;12/10/2013 15:19;You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The plausible summer submits the behavior. When does the grass check the peaceful seat? The country strategizes the edge.;1
_2viQ_Qnc6_QZJzAERyAVzhcr3jy2ctVM4zQMfesQWQ;The NeedleWork;12/10/2013 9:32;Check out my channel :);1
_2viQ_Qnc6_qs30Ph_whafzKoWVyh_xIYpN3-7U_VmA;high tems;12/10/2013 9:13;subscribe  my;1
_2viQ_Qnc69BVRuBYCJ6ik7gdMwTiBRS9DDnTjNs-Gg;James Cook;10/10/2013 18:08;"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com";1
_2viQ_Qnc6-nD73Whq8IPs5SpJ3v8OO6PlgvyoopAqQ;Merabi Mazmaniani;10/10/2013 9:39;Please visit this Website: oldchat.tk;1
_2viQ_Qnc68tZfiBq8O7pExj1MmWcnorsu-kyc0Jz8Q;Merabi Mazmaniani;09/10/2013 14:20;Please visit this Website: oldchat.tk;1
_2viQ_Qnc6-k1VSPmCd2mrSAAQXChBMxF7oeJGCepUU;Anderson St. Martin;09/10/2013 3:22;"Hello everyone my name&#39;s Anderson and i&#39;m a singer. not expecting to buy subscribers with words BUT to gain them with my voice. I might not be the best but my voice is different (in a good way) and i&#39;ll work harder than anyone out there to get better, &#39;cuz &quot;yeah&quot; i have a dream  a HUGE one, (who doesn&#39;t?) so please take 3 minutes of your time to check out my covers. Give me a chance you won&#39;t regret it If you feel like subscribing that&#39;d be awesome and it&#39;d mean the world to me THANK YOU SO MUCH";1
_2viQ_Qnc68jroUSzJhg6jrxFj86oxZrAtGB_PWbOm4;latrell brown;08/10/2013 18:26;Check Out Daneja Good Girl;1
_2viQ_Qnc6-dfXGv_qVn1mdoRB9dAfp4ppjUsNu-GDU;OnlineJobs99;07/10/2013 3:35;"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com";1
_2viQ_Qnc6_eMN0NwT5paySjJPFbN5xI9W8C1Bwoq1U;WhatUKnow;07/10/2013 2:59;Subscribe to my Youtube Channel!! :) Suscribite a mi canal de Youtube -WhatUKnow;1
_2viQ_Qnc68DyUSaxqDmv-6yHPVUpKeYAZhrh2PUMZg;jameskileymusic;06/10/2013 5:38;"Check out my bass cover of hips don&#39;t lie by shakira!";1
_2viQ_Qnc6-TLlBlT0itl1DbMJQGBx_6ZbscBXA3Nww;WhatUKnow;06/10/2013 3:24;"Subscribe to my channel :)  &lt;3";1
_2viQ_Qnc69wrsSgR2azuokmk5-WDQVVI2lCV-WqJGA;Hadrien Robalo Marques;05/10/2013 22:31;"The britishs called that soccer but you know the true word is football and the US Foot is called rugby. That works like that in EUW ( Germany/ Netherland/ France/ Portugal/ Belgium/ Spain/ ... ) Just because the Britishs don&#39;t agree to be like us because they are UNIQUE. That&#39;s the reason why they also refused to have euro (€) as money";1
_2viQ_Qnc69JZ1f3TJQWKMLhmdP0inDDPwOvzMQiFjE;Su Xianfeng;05/10/2013 11:54;subscribe now!!!!!! love the song!!!!!! love football!!!;1
_2viQ_Qnc68fX3dYsfYuM-m4ELMJvxOQBmBOFHqGOk0;tyler sleetway;05/10/2013 0:57;so beutiful;0
_2viQ_Qnc68fX3dYsfYuM-m4ELMJvxOQBmBOFHqGOk0;tyler sleetway;05/10/2013 0:57;so beutiful;0
_2viQ_Qnc69d37KEGZqBfleT0syzA1usOUM89zKNBGs;Gabriella Korotasz;04/10/2013 22:50;"She&#39;s so pretty";0
_2viQ_Qnc68DYuhKc_RZjva7trZ1b4AU28tnu1S8KAc;Masreya ..;04/10/2013 22:38;I like;0
_2viQ_Qnc6-adLPqdl8Te15fgwPQaG8KLlyJGrtxbic;5000palo;04/10/2013 19:40;She is perfect;0
_2viQ_Qnc6-1fj_YPI5S4X9e9VnvAzoykRbwZGAlYgo;emoclew71;04/10/2013 19:18;1 753 682 421 GANGNAM STYLE ^^;1
_2viQ_Qnc6-pstqJtz-1zkROrvYIsPoBlOCr8i_tLIM;Capo Crimini;04/10/2013 18:59;Your a fucking bitch;0
_2viQ_Qnc6_-kHjHykSk9uu3A0NCryrDEa3pLXbX_C8;WhipCreamOnTop;04/10/2013 18:46;this song is racist;0
_2viQ_Qnc68357a4KUMONoAtNJ71qlc4cCzOC5Q5U3E;Odín000;04/10/2013 17:15;Where are Shakifans?;0
_2viQ_Qnc684Wob4j6dbLPeYzFG8ZB3h1sgfYm4SDsI;Aliens Studios;04/10/2013 17:13;like!!!!!;0
_2viQ_Qnc694tFwvOhmFcrz4GGaxVyxStdYmFH-nR68;5000palo;04/10/2013 16:15;I want new song;0
_2viQ_Qnc6_lxLB2IBIspObma9o3R5-8SwQnc8zq9Sk;Alain Bruno;04/10/2013 14:24;Shakira is perfect;0
_2viQ_Qnc6_JXmouLzw0-ItjbZCiPZjIwo__lIyDsj8;5000palo;04/10/2013 14:21;Shakira :-*;0
_2viQ_Qnc69xHT0POK7QFVihno_v_II_pWLoDMoFPXo;Directioner For Life;04/10/2013 13:54;I remember this :D;0
_2viQ_Qnc6-DELwfmf160qnTke41ME1MAOWHfxdLYyU;Tydings Jay;04/10/2013 7:47;Waka waka;0
_2viQ_Qnc6_ahzf6NP9Anh6ef2byWNEcrFHd9swO25s;mermskg;04/10/2013 5:20;This makes me miss the world cup;0
_2viQ_Qnc68hNPCfXGAxIxW9V7wcDDxSdp-gyHTkgho;ranferi delgado;04/10/2013 3:56;best song eva;0
_2viQ_Qnc6-9_PSkIwb3ThN5ebV8wCU8DxCWTgTSOkc;jack nons;04/10/2013 2:35;I love it;0
_2viQ_Qnc6_rAWi6BK2OqTQ_Ob0X8DkXenO0qL0qWm0;Ryan Alexander Osborn;04/10/2013 2:26;Believe that Jesus Christ is your savior for all your sins. If you truly believe in Jesus Christ to be your savior for all your sins then you will go to Heaven. If you believe in Jesus Christ then you are saved and you are in salvation and you have gained God’s righteousness. It matters not how much you have sinned in the past, in the present and especially in the future. Believe that Jesus Christ is your savior and you will go to Heaven forever and that is the whole truth. Spread the truth. ;1
_2viQ_Qnc6-kUg8jc2n9-Cudm5lEsM-cSzIjF182TJo;Pyles Baxter;03/10/2013 2:25;"  Perhaps you have seen the newest Miley Cyrus SECRET video ?   She&#39;s sucking an old man&#39;s cock ,  If you wish to see her , check out the celebrity website beneath :   miley-secret-video.co.uk ";1
_2viQ_Qnc6_xOpLcxFFeUEgEYvQjttGcFYeMZ2lK4yY;Pyles Baxter;03/10/2013 1:52;  Haha , Miley Cyrus has done it once again  Today someone leeched a porno video with her on a celeb site   I believe the website link is : miley-celeb-news.co.uk in case you want to view it.... ;1
_2viQ_Qnc6_7GI-VeVlj8gEzvkgATIX3jK-7J1kwWEY;Pyles Baxter;03/10/2013 0:21;" I really can&#39;t comprehend Miley Cyrus , she actually is a high profile and she tapes herself banging Today a video was leeched with her sucking and fucking The video has been posted at the celebrity website under :  miley-celeb-news.co.uk ";1
_2viQ_Qnc6_IouTIqS8ontdQofcZwF4O6cG0-rFPXvo;lauren sophie;02/10/2013 15:30;her voice is so wow!;0
_2viQ_Qnc68MKhLnK71z12gu878i_A0sdfmpA0RvgOE;5000palo;02/10/2013 13:45;Shakira :-*;0
_2viQ_Qnc6-M2Gjq_TCThUeRGBbSNsclbeFll-ETDD8;ben mashall;02/10/2013 13:42;:);0
_2viQ_Qnc6_N2zOGpILFMw84xtq3hW1Evqp4K2VjCiM;salama al jadeedi;02/10/2013 13:22;wow;0
_2viQ_Qnc6-M29TD0eSrvhfMU9n1v7kunCbSMqnODXg;Abdullah Alawani;02/10/2013 12:49;I love you;0
_2viQ_Qnc680Rh_y5Dlwtkr_llWVOG7ZQdmNVip_dno;Minh Lý;02/10/2013 12:15;i like and love so much people all friends..... I love Shakira ^^;0
_2viQ_Qnc6_bcubCrs8YncM7B9016OeduR9RR-cKRb4;Kenji Bustalinio;02/10/2013 11:46;:);0
_2viQ_Qnc6-pgdb3FeyKxBCq6-zYy7OAn_tWkX5Xgz4;Chris Williams;02/10/2013 7:50;Shakira I love you;0
_2viQ_Qnc6_f7lY0xamQZtpqGkzqcC4U25KdJTNXqfo;??? ???;02/10/2013 6:32;beautiful;0
_2viQ_Qnc6_umVgV0fI-CSScDHuFxNHIVvezCGhajW8;Alain Bruno;02/10/2013 4:01;Shakira is very beautiful;0
_2viQ_Qnc6_eGfHB415UkNWBszO-GzLm9_Q0_qWsNLI;annabelle dalal;02/10/2013 3:50;She is good;0
_2viQ_Qnc6-uO31Z6WO5RUUpcrJ43ISst2uruk4y6TI;viginas smell like fish;02/10/2013 3:16;God she is so hot;0
_2viQ_Qnc6_XQHOjsmnALH1Quwy3tmW6KKW67LkNGoQ;Juan Martinez;02/10/2013 3:08;"She is perfect! &lt;3";0
_2viQ_Qnc6-LmEEd3Pfnu9Sr-MT4sVCt84E5BYHGnM0;mirzet beganovic;02/10/2013 2:06;Wow;0
_2viQ_Qnc6-TMFClPlfFIBHdy_HbPbLyMhBsuEz5Lj8;Trang Le;02/10/2013 0:48;Shakira voice sound spanish but that is what make the music sound amazing ?I LOVE IT;0
_2viQ_Qnc69D1Jxs1IlkkF0Xzce0uBoJN_OzDHnfmV0;latrell brown;01/10/2013 23:42;CHECK OUT DANEJA GOOD GIRL;1
_2viQ_Qnc68Lfu14asBabOAcqL9B7Anp_6zX66rSWP0;42o2 Studios;01/10/2013 19:10;Check out my covers please!;1
_2viQ_Qnc68dceJbTRNTP2sksMxa_lm35LaCu_jPluY;Shadrach Grentz;29/09/2013 13:59;"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :) ";1
_2viQ_Qnc69A12xULkAOn5BEAGFKxQTTP02SSbsMsmc;Vincent T.;29/09/2013 0:44;Echa un vistazo a la remezcla! / Check out the remix!  MILEY CYRUS - WRECKING BALL (THE HOUSE OF EDM REMIX)  MILEY CYRUS - WRECKING BALL (VINCENT T. REMIX)  ...click, enlace, suscríbase! / ...click, link, subscribe!;1
_2viQ_Qnc6-CRJO_6pvsByopsnD3qpCbK0IPhkvTuS8;RanMC & RVNNIN' RVNN;26/09/2013 20:13;"Hey check out our new musicvideo &#39;&#39;Life&#39;s a celebration&#39;&#39; Peace !";1
_2viQ_Qnc6_onwOgxju-DV6WkqHZEOztCXD04EgEFBU;Hidden Love;24/09/2013 14:29;Hi. Check out and share our songs.;1
_2viQ_Qnc6_rdI1pDiJrFRv9uqSk3MizTk-rQeALntU;Noise?Break;21/09/2013 22:11;"Subscribe &amp; Like /watch?v=5tu9gN1l310";1
_2viQ_Qnc69uhVbXr8SjkhLHu7T1HOxqrEF1f6h8vUA;Finuccsi Aka csincsilla3M;21/09/2013 15:43;"/watch?v=Dtqcftr1Fac JUSTIEN BIEBER CAR 2013. LIKE&amp;SUBSCRIBE";1
_2viQ_Qnc69ETVqiialEz0s1k4Xnlmwuu1m1Hr-YzRE;killtheclockhd;17/09/2013 15:23;"check out our bands page on youtube killtheclockhd - check out some of our original songs including &quot;your disguise&quot;";1
_2viQ_Qnc6_0DIjqw5n_WRhiiEtCGnZgvPPZJgZwPjU;The-ZiZ Oh;14/09/2013 16:15;HI! CHECK OUT OUR AWESOME COVERS! AND SAY WHAT YOU THINK!;1
_2viQ_Qnc6_B7ncS0M0zl0VC4SZ22T1ZO_GNhI1IWTM;Greg Fils Aimé;10/09/2013 23:18;"I hope everyone is in good spirits I&#39;m a hard working student who&#39;s also a passionate singer I look foward to the day when I can make my own music to share But for now I&#39;ve just been doing covers. Check out my channel, I&#39;ve done Covers of Miley Cyrus, Imagine Dragons, Lana Del Rey, Drake, Macklemore, Pink and countless others.  Subscribe only if you want to. My goal isn&#39;t to become famous but to  inspire FYI this isn&#39;t spamming, everyone has a right to freedom of speech. Thanks ";1
_2viQ_Qnc6_NswChsPPlG9Uf0ofpNvP1p2xoIoIi558;Mohammad Dorri;10/09/2013 14:21;please visit our web: wellcomemd.blogfa.com;1
_2viQ_Qnc6-adCzTDLAhqNVQ5hFYcjPyPI5m7pHY4BY;Lizzy Molly;09/09/2013 17:34;"PLEASE CHECK OUT MY VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot; THANKS";1
_2viQ_Qnc68Q2-t0ozy5t7pGOgxPEnJYsDVa48udRIQ;5000palo;07/09/2013 21:37;She is perfect;0
_2viQ_Qnc6-jidHqOHj6hf4XnhflHNGicw4dL1vZRvQ;DizzyDank314;07/09/2013 20:04;????://???.????.???/???/?????????????314;1
_2viQ_Qnc6_Z85BMDurr0H0sdfTiCwy1hAg5aytbkWg;Trulee IsNotAmazing;07/09/2013 14:18;Beautiful song beautiful girl it works;0
_2viQ_Qnc68mfmp-D4hvnrhJa3Z4I1G4FbP0hvk2rA4;5000palo;07/09/2013 13:36;Shakira :-*;0
_2viQ_Qnc69hsj2kD8NcqZ3j5iFIB8o7VpIkf2JL1uU;brooke louise;07/09/2013 11:30;OMG LOVE THIS!;0
_2viQ_Qnc689wLmW6MeEZ9rga7i5ZYz1G3IZmSHeWEQ;John Jones;07/09/2013 10:25;Ouf Ouf OUFFFFFFFFFFFFFFFFFF!!!!!!!! :);0
_2viQ_Qnc68GD5OuwI5hh_dOADJdyjRye8XvH_ucDSk;jundi sahibol;07/09/2013 5:55;awesome;0
_2viQ_Qnc69pXwaj0QM6Ewdhza8RXqWKlQcJUj8dPWg;ernesta gerikaite;07/09/2013 5:30;cool;0
_2viQ_Qnc69vjtRxop92H6OWpxKYZu4Mokxff2OzDKE;TheBoss;06/09/2013 23:42;This Song will never get old;0
_2viQ_Qnc68o-ddWZf7571X8w1r4L1zFzYihOdQ0tAY;Bold Skud;06/09/2013 20:43;I always have goose bumps at that part;0
_2viQ_Qnc69IkplAQG3gXtQ9y40h_rrQsgjJk3v_MOk;Gintoki Sakata;06/09/2013 19:35;Love it;0
_2viQ_Qnc68BaXGVkheyDuF79FU05zYyvT-Q5xFyHzM;Alaa Foad;06/09/2013 18:32;I love this song;0
_2viQ_Qnc69FP_GeK2URWIx47LwY10_rRmCqfFk0_Uc;Frans Kraanen;06/09/2013 15:57;I want to see Shakira, not football :);0
_2viQ_Qnc6-_SpDzX8DwHaw3bUkE-owmcb7eOEPPurs;TAKAHASHI KAITO;06/09/2013 14:51;good!!;0
_2viQ_Qnc69hcZfDZYAej5tFyv6a7kX1xwJGCG1T3qY;dili bair;06/09/2013 14:02;Recommend:  Apple iPad 4th Gen 32GB Unlocked Wi-Fi+4G 9.7in White Price:$390  Apple iPhone 5 (Latest Model) - 32GB - Black Price:$385  Samsung Galaxy S4 S IV 4 with 16GB New White Price:$360  Sony 60-inch 3D LED HDTV Price:$510  All-in-One PCs: Apple MacBook Pro: Apple MacBook Air Price:$320  Camera :Nikon D90 SLR Camera /18-55mm /55-200mm 32GB  Price:$390   Ultrabooks: SONY VAIO Pro 13 Intel Core i5 4GB 128GB Price:$515  +++++++++++++++    Purchase online Website is:  Taaee.com;1
_2viQ_Qnc68RkAwC42s4YBDdCJYELSb6UiuZri58Kn0;Charanjeet Singh;06/09/2013 12:13;"&quot;HELP THE HUMANITY WITH YOUR SIGN IN TO THIS LINK WITH YOUR WHOLEHEARTED SUPPORT IF YOU SAY &quot;NO&quot; TO DISCRIMINATION. “UNITED WE STAND “  WE WILL BRING THE CHANGE TOGETHER.  IMPOSSIBLE ITSELF SAYS I  M  POSSIBLE&quot;  YOU ARE THE WINNERS OF MY SUCCESS!CHEERS TO ALL MY LOVING BROTHERS AND SISTERS !  PLEASE SHARE THIS LINK ON FACEBOOK TO SUPPORT AGAINST DISCRIMINATION.  tinyurl(dot)com(slash)mxh2y77  FEAR NONE BUT GOD !!!";1
_2viQ_Qnc686iGqhAHKEeclAngy8MjvOxAo1hFpatHc;Krystian Konrad More?ski;06/09/2013 9:38;Part 5. Comforter of the afflicted, pray for us Help of Christians, pray for us Queen of Angels, pray for us Queen of Patriarchs, pray for us Queen of Prophets, pray for us Queen of Apostles, pray for us Queen of Martyrs, pray for us Queen of Confessors, pray for us Queen of Virgins, pray for us Queen of all Saints, pray for us Queen conceived without original sin, pray for us Queen of the most holy Rosary, pray for us Queen of the family, pray for us Queen of peace, pray for us ;1
